postcode,point_coordinates,street,city,state,lat,long
88903,POINT(5.9765 116.1158),Kota Kinabalu - Tiket Serahan Tingkap 301 - 400,Kota Kinabalu,Sabah,5.9765,116.1158
88904,POINT(5.9765 116.1158),Kota Kinabalu - Tiket SerahanTingkap 401 - 500,Kota Kinabalu,Sabah,5.9765,116.1158
88905,POINT(5.9765 116.1158),Kota Kinabalu - Tiket Serahan Tingkap 501 - 600,Kota Kinabalu,Sabah,5.9765,116.1158
88906,POINT(5.9765 116.1158),Kota Kinabalu - Tiket Serahan Tingkap 601 - 700,Kota Kinabalu,Sabah,5.9765,116.1158
88988,POINT(5.9765 116.1158),Badan Pencegah Rasuah,Kota Kinabalu,Sabah,5.9765,116.1158
88990,POINT(5.9765 116.1158),Kota Kinabalu - Beg berkunci 1 - 30,Kota Kinabalu,Sabah,5.9765,116.1158
88991,POINT(5.9765 116.1158),Kota Kinabalu - Beg berkunci 31 - 60,Kota Kinabalu,Sabah,5.9765,116.1158
88992,POINT(5.9765 116.1158),Kota Kinabalu - Beg berkunci 61 - 90,Kota Kinabalu,Sabah,5.9765,116.1158
88993,POINT(5.9765 116.1158),Kota Kinabalu - Beg berkunci 91 - 120,Kota Kinabalu,Sabah,5.9765,116.1158
88994,POINT(5.9765 116.1158),Kota Kinabalu - Beg berkunci 121 - 150,Kota Kinabalu,Sabah,5.9765,116.1158
88995,POINT(5.9765 116.1158),Kota Kinabalu - Beg berkunci 151 - 180,Kota Kinabalu,Sabah,5.9765,116.1158
88996,POINT(5.9765 116.1158),Kota Kinabalu - Beg berkunci 181 - 210,Kota Kinabalu,Sabah,5.9765,116.1158
88997,POINT(5.9765 116.1158),Kota Kinabalu - Beg berkunci 211 - 240,Kota Kinabalu,Sabah,5.9765,116.1158
88998,POINT(5.9765 116.1158),Kota Kinabalu - Beg berkunci 2001 - 2026,Kota Kinabalu,Sabah,5.9765,116.1158
88999,POINT(5.9765 116.1158),Kota Kinabalu - Beg berkunci 2027 - 2080,Kota Kinabalu,Sabah,5.9765,116.1158
89000,POINT(5.3561 116.3049),Apin-Apin,Keningau,Sabah,5.3561,116.3049
89007,POINT(5.265 116.3283),Keningau - Peti surat,Keningau,Sabah,5.265,116.3283
89008,POINT(5.265 116.3283),Keningau - Tiket Serahan Tingkap,Keningau,Sabah,5.265,116.3283
89009,POINT(5.265 116.3283),Keningau - Beg berkunci,Keningau,Sabah,5.265,116.3283
89050,POINT(6.8298 116.8867),Banggi,Kudat,Sabah,6.8298,116.8867
89057,POINT(6.8285 116.7241),Kudat - Peti surat,Kudat,Sabah,6.8285,116.7241
89058,POINT(6.8285 116.7241),Kudat - Tiket Serahan Tingkap,Kudat,Sabah,6.8285,116.7241
89059,POINT(6.8285 116.7241),Kudat - Beg berkunci,Kudat,Sabah,6.8285,116.7241
89100,POINT(6.5407 116.8224),Bengkoka,Kota Marudu,Sabah,6.5407,116.8224
89107,POINT(6.4852 116.7328),Kota Marudu - Peti surat,Kota Marudu,Sabah,6.4852,116.7328
89108,POINT(6.4852 116.7328),Kota Marudu - Tiket Serahan Tingkap,Kota Marudu,Sabah,6.4852,116.7328
89109,POINT(6.4852 116.7328),Kota Marudu - Beg berkunci,Kota Marudu,Sabah,6.4852,116.7328
89150,POINT(6.3463 116.4665),Kadamaian,Kota Belud,Sabah,6.3463,116.4665
89157,POINT(6.3648 116.4476),Kota Belud - Peti surat,Kota Belud,Sabah,6.3648,116.4476
89158,POINT(6.3648 116.4476),Kota Belud - Tiket Serahan Tingkap,Kota Belud,Sabah,6.3648,116.4476
89159,POINT(6.3648 116.4476),Kota Belud - Beg berkunci,Kota Belud,Sabah,6.3648,116.4476
89200,POINT(6.132 116.2069),Berungis,Tuaran,Sabah,6.132,116.2069
89207,POINT(6.1686 116.2348),Tuaran - Peti surat,Tuaran,Sabah,6.1686,116.2348
89208,POINT(6.1686 116.2348),Tuaran - Tiket Serahan Tingkap,Tuaran,Sabah,6.1686,116.2348
89209,POINT(6.1686 116.2348),Tuaran - Beg berkunci,Tuaran,Sabah,6.1686,116.2348
89250,POINT(6.117 116.2675),Kampung Kiulu,Tamparuli,Sabah,6.117,116.2675
89257,POINT(6.117 116.2675),Tamparuli - Peti surat,Tamparuli,Sabah,6.117,116.2675
89258,POINT(6.117 116.2675),Tamparuli - Tiket Serahan Tingkap,Tamparuli,Sabah,6.117,116.2675
89259,POINT(6.117 116.2675),Tamparuli - Beg berkunci,Tamparuli,Sabah,6.117,116.2675
89260,POINT(5.9977 116.529),Bongawan - Peti Surat,Beverly,Sabah,5.9977,116.529
89300,POINT(5.9589 116.6402),Kampung Bangkod,Ranau,Sabah,5.9589,116.6402
89307,POINT(5.9371 116.6695),Ranau - Peti surat,Ranau,Sabah,5.9371,116.6695
89308,POINT(5.9371 116.6695),Ranau - Tiket Serahan Tingkap,Ranau,Sabah,5.9371,116.6695
89309,POINT(5.9371 116.6695),Ranau - Beg berkunci,Ranau,Sabah,5.9371,116.6695
89500,POINT(5.8883 116.1026),Jalan Penampang,Penampang,Sabah,5.8883,116.1026
89507,POINT(5.8794 116.104),Penampang - Peti Surat,Penampang,Sabah,5.8794,116.104
89508,POINT(5.8794 116.104),Penampang - Tiket Serahan Tingkap,Penampang,Sabah,5.8794,116.104
89509,POINT(5.8794 116.104),Penampang - Beg berkunci,Penampang,Sabah,5.8794,116.104
89600,POINT(5.5174 115.9036),Kampung Benoni,Papar,Sabah,5.5174,115.9036
89607,POINT(5.6064 115.9625),Papar - Peti surat,Papar,Sabah,5.6064,115.9625
89608,POINT(5.6064 115.9625),Papar - Tiket Serahan Tingkap,Papar,Sabah,5.6064,115.9625
89609,POINT(5.6064 115.9625),Papar - Beg berkunci,Papar,Sabah,5.6064,115.9625
89650,POINT(5.6933 116.3797),Kampung Kapayan,Tambunan,Sabah,5.6933,116.3797
89657,POINT(5.6915 116.3775),Tambunan - Peti surat,Tambunan,Sabah,5.6915,116.3775
89658,POINT(5.6915 116.3775),Tambunan - Tiket Serahan Tingkap,Tambunan,Sabah,5.6915,116.3775
89659,POINT(5.6915 116.3775),Tambunan - Beg berkunci,Tambunan,Sabah,5.6915,116.3775
89700,POINT(5.4835 115.7834),Bongawan,Bongawan,Sabah,5.4835,115.7834
89707,POINT(5.4835 115.7834),Bongawan - Peti Surat,Bongawan,Sabah,5.4835,115.7834
89708,POINT(5.4835 115.7834),Bongawan - Tiket Serahan Tingkap,Bongawan,Sabah,5.4835,115.7834
89709,POINT(5.4835 115.7834),Bongawan - Karung Berkunci,Bongawan,Sabah,5.4835,115.7834
89720,POINT(5.5243 115.6889),Kampung Binsulok,Membakut,Sabah,5.5243,115.6889
89727,POINT(5.5243 115.6889),Membakut - Peti surat,Membakut,Sabah,5.5243,115.6889
89728,POINT(5.5243 115.6889),Membakut - Tiket Serahan Tingkap,Membakut,Sabah,5.5243,115.6889
89729,POINT(5.5243 115.6889),Membakut - Beg berkunci,Membakut,Sabah,5.5243,115.6889
89740,POINT(5.4894 115.5347),Kampung Batu Lintang,Kuala Penyu,Sabah,5.4894,115.5347
89747,POINT(5.4914 115.5491),Kuala Penyu - Peti surat,Kuala Penyu,Sabah,5.4914,115.5491
89748,POINT(5.4914 115.5491),Kuala Penyu - Tiket Serahan Tingkap,Kuala Penyu,Sabah,5.4914,115.5491
89749,POINT(5.4914 115.5491),Kuala Penyu - Beg berkunci,Kuala Penyu,Sabah,5.4914,115.5491
89760,POINT(5.3398 115.3766),Kampung Lambidan,Menumbok,Sabah,5.3398,115.3766
89767,POINT(5.3195 115.3756),Menumbok - Peti surat,Menumbok,Sabah,5.3195,115.3756
89768,POINT(5.3195 115.3756),Menumbok - Tiket Serahan Tingkap,Menumbok,Sabah,5.3195,115.3756
89769,POINT(5.3195 115.3756),Menumbok - Beg berkunci,Menumbok,Sabah,5.3195,115.3756
89800,POINT(5.3452 115.7078),Beaufort,Beaufort,Sabah,5.3452,115.7078
89807,POINT(5.3475 115.7273),Beaufort - Peti Surat,Beaufort,Sabah,5.3475,115.7273
89808,POINT(5.3475 115.7273),Beaufort- Tiket Serahan Tingkap,Beaufort,Sabah,5.3475,115.7273
89809,POINT(5.3475 115.7273),Beaufort - Karung Berkunci,Beaufort,Sabah,5.3475,115.7273
89850,POINT(5.0331 115.5728),Kampung Melaman,Sipitang,Sabah,5.0331,115.5728
89857,POINT(5.0202 115.5811),Sipitang - Peti surat,Sipitang,Sabah,5.0202,115.5811
89858,POINT(5.0202 115.5811),Sipitang - Tiket Serahan Tingkap,Sipitang,Sabah,5.0202,115.5811
89859,POINT(5.0202 115.5811),Sipitang - Beg berkunci,Sipitang,Sabah,5.0202,115.5811
89900,POINT(4.9839 115.93),Kampung Kemabong,Tenom,Sabah,4.9839,115.93
89907,POINT(4.9872 115.9241),Tenom - Peti surat,Tenom,Sabah,4.9872,115.9241
89908,POINT(4.9872 115.9241),Tenom - Tiket Serahan Tingkap,Tenom,Sabah,4.9872,115.9241
89909,POINT(4.9872 115.9241),Tenom - Beg berkunci,Tenom,Sabah,4.9872,115.9241
89950,POINT(4.7676 116.4017),Nabawan,Nabawan,Sabah,4.7676,116.4017
89957,POINT(5.0414 116.4267),Nabawan - Peti surat,Nabawan,Sabah,5.0414,116.4267
89958,POINT(5.0414 116.4267),Nabawan - Tiket Serahan Tingkap,Nabawan,Sabah,5.0414,116.4267
89959,POINT(5.0414 116.4267),Nabawan - Beg berkunci,Nabawan,Sabah,5.0414,116.4267
9000,POINT(5.4724 100.5385),Bandar Baru Kulim,Kulim,Kedah,5.4724,100.5385
90000,POINT(5.848 117.9591),Bandar Laila,Sandakan,Sabah,5.848,117.9591
90009,POINT(5.8456 118.0571),Sandakan - Beg berkunci,Sandakan,Sabah,5.8456,118.0571
9007,POINT(5.3894 100.5634),Kulim - Peti surat,Kulim,Kedah,5.3894,100.5634
9009,POINT(5.3894 100.5634),Kulim - Beg berkunci,Kulim,Kedah,5.3894,100.5634
9010,POINT(5.5956 100.6129),Kampung Bagan Sena,Kulim,Kedah,5.5956,100.6129
90100,POINT(5.9945 117.3361),Beluran,Beluran,Sabah,5.9945,117.3361
90107,POINT(5.7168 117.4375),Beluran - Peti surat,Beluran,Sabah,5.7168,117.4375
90109,POINT(5.7168 117.4375),Beluran - Beg berkunci,Beluran,Sabah,5.7168,117.4375
9020,POINT(5.5494 100.5186),Bukit Hijau,Kulim,Kedah,5.5494,100.5186
90200,POINT(5.2438 117.4841),Kota Kinabatangan,Kota Kinabatangan,Sabah,5.2438,117.4841
90300,POINT(5.8456 118.0571),Jalan Utara (Batu 1 1/2 ),Sandakan,Sabah,5.8456,118.0571
90307,POINT(5.8456 118.0571),Peti Surat - 1- 200 Batu 1 1/2 Jalan Utara,Sandakan,Sabah,5.8456,118.0571
90400,POINT(6.0793 117.5024),Pamol,Pamol,Sabah,6.0793,117.5024
90700,POINT(5.8456 118.0571),Sandakan - Peti surat 1 - 60,Sandakan,Sabah,5.8456,118.0571
90701,POINT(5.8456 118.0571),Sandakan - Peti surat 61 - 160,Sandakan,Sabah,5.8456,118.0571
90702,POINT(5.8456 118.0571),Sandakan - Peti surat 161 - 260,Sandakan,Sabah,5.8456,118.0571
90703,POINT(5.8456 118.0571),Sandakan - Peti surat 261 - 340,Sandakan,Sabah,5.8456,118.0571
90704,POINT(5.8456 118.0571),Sandakan - Peti surat 341 - 430,Sandakan,Sabah,5.8456,118.0571
90705,POINT(5.8456 118.0571),Sandakan - Peti surat 431 - 520,Sandakan,Sabah,5.8456,118.0571
90706,POINT(5.8456 118.0571),Sandakan - Peti surat 521 - 600,Sandakan,Sabah,5.8456,118.0571
90707,POINT(5.8456 118.0571),Sandakan - Peti surat 601 - 700,Sandakan,Sabah,5.8456,118.0571
90708,POINT(5.8456 118.0571),Sandakan - Peti surat 701 - 800,Sandakan,Sabah,5.8456,118.0571
90709,POINT(5.8456 118.0571),Sandakan - Peti surat 801 - 880,Sandakan,Sabah,5.8456,118.0571
90711,POINT(5.8456 118.0571),Sandakan - Peti surat 801 - 1080,Sandakan,Sabah,5.8456,118.0571
90712,POINT(5.8456 118.0571),Sandakan - Peti surat 1081 - 1160,Sandakan,Sabah,5.8456,118.0571
90713,POINT(5.8456 118.0571),Sandakan - Peti surat 1161 - 1260,Sandakan,Sabah,5.8456,118.0571
90714,POINT(5.8456 118.0571),Sandakan - Peti surat 1261 - 1360,Sandakan,Sabah,5.8456,118.0571
90715,POINT(5.8456 118.0571),Sandakan - Peti surat 1361 - 1440,Sandakan,Sabah,5.8456,118.0571
90716,POINT(5.8456 118.0571),Sandakan - Peti surat 1441 - 1530,Sandakan,Sabah,5.8456,118.0571
90717,POINT(5.8456 118.0571),Sandakan - Peti surat 1531 - 1620,Sandakan,Sabah,5.8456,118.0571
90718,POINT(5.8456 118.0571),Sandakan - Peti surat 1621 - 1700,Sandakan,Sabah,5.8456,118.0571
90719,POINT(5.8456 118.0571),Sandakan - Peti surat 1701 - 1780,Sandakan,Sabah,5.8456,118.0571
90720,POINT(5.8456 118.0571),Sandakan - Peti surat 1781 - 1860,Sandakan,Sabah,5.8456,118.0571
90721,POINT(5.8456 118.0571),Sandakan - Peti surat 1861 - 1940,Sandakan,Sabah,5.8456,118.0571
90722,POINT(5.8456 118.0571),Sandakan - Peti surat 1941 - 2020,Sandakan,Sabah,5.8456,118.0571
90723,POINT(5.8456 118.0571),Sandakan - Peti surat 2021 -2100,Sandakan,Sabah,5.8456,118.0571
90724,POINT(5.8456 118.0571),Sandakan - Peti surat 2101 - 2190,Sandakan,Sabah,5.8456,118.0571
90725,POINT(5.8456 118.0571),Sandakan - Peti surat 2191 - 2280,Sandakan,Sabah,5.8456,118.0571
90726,POINT(5.8456 118.0571),Sandakan - Peti surat 2281 - 2360,Sandakan,Sabah,5.8456,118.0571
90727,POINT(5.8456 118.0571),Sandakan - Peti surat 2361 - 2460,Sandakan,Sabah,5.8456,118.0571
90728,POINT(5.8456 118.0571),Sandakan - Peti surat 2461 - 2560,Sandakan,Sabah,5.8456,118.0571
90729,POINT(5.8456 118.0571),Sandakan - Peti surat 2561 - 2640,Sandakan,Sabah,5.8456,118.0571
90730,POINT(5.8456 118.0571),Sandakan - Peti surat 2641 - 2740,Sandakan,Sabah,5.8456,118.0571
90731,POINT(5.8456 118.0571),Sandakan - Peti surat 2741 - 2840,Sandakan,Sabah,5.8456,118.0571
90732,POINT(5.8456 118.0571),Sandakan - Peti surat 2841 - 2920,Sandakan,Sabah,5.8456,118.0571
90733,POINT(5.8456 118.0571),Sandakan - Peti surat 2921 - 3020,Sandakan,Sabah,5.8456,118.0571
90734,POINT(5.8456 118.0571),Sandakan - Peti surat 3021 - 3120,Sandakan,Sabah,5.8456,118.0571
90735,POINT(5.8456 118.0571),Sandakan - Peti surat 3121 - 3200,Sandakan,Sabah,5.8456,118.0571
90736,POINT(5.8456 118.0571),Sandakan - Peti surat 3201 - 3290,Sandakan,Sabah,5.8456,118.0571
90737,POINT(5.8456 118.0571),Sandakan - Peti surat 3291 - 3380,Sandakan,Sabah,5.8456,118.0571
90738,POINT(5.8456 118.0571),Sandakan - Peti surat 3381 - 3460,Sandakan,Sabah,5.8456,118.0571
90739,POINT(5.8456 118.0571),Sandakan - Peti surat 3461 - 3560,Sandakan,Sabah,5.8456,118.0571
90740,POINT(5.8456 118.0571),Sandakan - Peti surat 3561 - 3660,Sandakan,Sabah,5.8456,118.0571
90741,POINT(5.8456 118.0571),Sandakan - Peti surat 3661 - 3720,Sandakan,Sabah,5.8456,118.0571
9100,POINT(5.7229 100.7831),Baling,Baling,Kedah,5.7229,100.7831
91000,POINT(4.2901 117.8994),Ambar Park,Tawau,Sabah,4.2901,117.8994
91007,POINT(4.2825 117.9148),Tawau - Peti surat 1 - 500,Tawau,Sabah,4.2825,117.9148
91008,POINT(4.2825 117.9148),Tawau - Peti surat 500 & ke atas,Tawau,Sabah,4.2825,117.9148
91009,POINT(4.2825 117.9148),Tawau - Beg berkunci,Tawau,Sabah,4.2825,117.9148
91010,POINT(4.2825 117.9148),Tawau - Peti surat 60001 - 60100,Tawau,Sabah,4.2825,117.9148
91011,POINT(4.2825 117.9148),Tawau - Peti surat 60101 - 60200,Tawau,Sabah,4.2825,117.9148
91012,POINT(4.2825 117.9148),Tawau - Peti surat 60201 - 60230,Tawau,Sabah,4.2825,117.9148
91013,POINT(4.2825 117.9148),Tawau - Peti surat 60301 - 60400,Tawau,Sabah,4.2825,117.9148
91014,POINT(4.2825 117.9148),Tawau - Peti surat 60401 - 60500,Tawau,Sabah,4.2825,117.9148
91015,POINT(4.2825 117.9148),Tawau - Peti surat 60501 - 60600,Tawau,Sabah,4.2825,117.9148
91016,POINT(4.2825 117.9148),Tawau - Peti surat 60601 - 60700,Tawau,Sabah,4.2825,117.9148
91017,POINT(4.2825 117.9148),Tawau - Peti surat 60701 - 60800,Tawau,Sabah,4.2825,117.9148
91018,POINT(4.2825 117.9148),Tawau - Peti surat 60801 - 60900,Tawau,Sabah,4.2825,117.9148
91019,POINT(4.2825 117.9148),Tawau - Peti surat 60901 - 61000,Tawau,Sabah,4.2825,117.9148
91020,POINT(4.2825 117.9148),Tawau - Peti surat 61001 - 61100,Tawau,Sabah,4.2825,117.9148
91021,POINT(4.2825 117.9148),Tawau - Peti surat 61101 - 61200,Tawau,Sabah,4.2825,117.9148
91022,POINT(4.2825 117.9148),Tawau - Peti surat 61201 - 61300,Tawau,Sabah,4.2825,117.9148
91023,POINT(4.2825 117.9148),Tawau - Peti surat 61301 - 61400,Tawau,Sabah,4.2825,117.9148
91024,POINT(4.2825 117.9148),Tawau - Peti surat 61401 - 61500,Tawau,Sabah,4.2825,117.9148
91025,POINT(4.2825 117.9148),Tawau - Peti surat 61501 - 61600,Tawau,Sabah,4.2825,117.9148
91026,POINT(4.2825 117.9148),Tawau - Peti surat 61601 - 61700,Tawau,Sabah,4.2825,117.9148
91027,POINT(4.2825 117.9148),Tawau - Peti surat 61701 - 61800,Tawau,Sabah,4.2825,117.9148
91028,POINT(4.2825 117.9148),Tawau - Peti surat 61801 - 61900,Tawau,Sabah,4.2825,117.9148
91029,POINT(4.2825 117.9148),Tawau - Peti surat 61901 - 62000,Tawau,Sabah,4.2825,117.9148
91030,POINT(4.2825 117.9148),Tawau - Peti surat 62001 - 62100,Tawau,Sabah,4.2825,117.9148
91031,POINT(4.2825 117.9148),Tawau - Peti surat 62101 - 62200,Tawau,Sabah,4.2825,117.9148
91032,POINT(4.2825 117.9148),Tawau - Peti surat 62201 - 62300,Tawau,Sabah,4.2825,117.9148
91033,POINT(4.2825 117.9148),Tawau - Peti surat 62301 - 62400,Tawau,Sabah,4.2825,117.9148
91034,POINT(4.2825 117.9148),Tawau - Peti surat 62401 - 62500,Tawau,Sabah,4.2825,117.9148
91035,POINT(4.2825 117.9148),Tawau - Peti surat 62501 - 62600,Tawau,Sabah,4.2825,117.9148
9110,POINT(5.7874 100.6923),Kampung Batu Kuala Pegang,Kuala Pegang,Kedah,5.7874,100.6923
91100,POINT(5.0434 118.346),Kampung Sapagaya,Lahad Datu,Sabah,5.0434,118.346
91109,POINT(5.0488 118.3593),Lahad Datu - Beg berkunci,Lahad Datu,Sabah,5.0488,118.3593
91110,POINT(5.0488 118.3593),Lahad Datu - Peti surat 60001 - 60120,Lahad Datu,Sabah,5.0488,118.3593
91111,POINT(5.0488 118.3593),Lahad Datu - Peti surat 60121 - 60240,Lahad Datu,Sabah,5.0488,118.3593
91112,POINT(5.0488 118.3593),Lahad Datu - Peti surat 60241 - 60360,Lahad Datu,Sabah,5.0488,118.3593
91113,POINT(5.0488 118.3593),Lahad Datu - Peti surat 60361 - 60440,Lahad Datu,Sabah,5.0488,118.3593
91114,POINT(5.0488 118.3593),Lahad Datu - Peti surat 60441 - 60560,Lahad Datu,Sabah,5.0488,118.3593
91115,POINT(5.0488 118.3593),Lahad Datu - Peti surat 60561 - 60680,Lahad Datu,Sabah,5.0488,118.3593
91116,POINT(5.0488 118.3593),Lahad Datu - Peti surat 60681 - 60760,Lahad Datu,Sabah,5.0488,118.3593
91117,POINT(5.0488 118.3593),Lahad Datu - Peti surat 60761 - 60880,Lahad Datu,Sabah,5.0488,118.3593
91118,POINT(5.0488 118.3593),Lahad Datu - Peti surat 60881 - 61000,Lahad Datu,Sabah,5.0488,118.3593
91119,POINT(5.0488 118.3593),Lahad Datu - Peti surat 61001 - 61080,Lahad Datu,Sabah,5.0488,118.3593
91120,POINT(5.0488 118.3593),Lahad Datu - Peti surat 61081 - 61200,Lahad Datu,Sabah,5.0488,118.3593
91121,POINT(5.0488 118.3593),Lahad Datu - Peti surat 61201 - 61320,Lahad Datu,Sabah,5.0488,118.3593
91122,POINT(5.0488 118.3593),Lahad Datu - Peti surat 61321 - 61440,Lahad Datu,Sabah,5.0488,118.3593
91123,POINT(5.0488 118.3593),Lahad Datu - Peti surat 61441 - 61560,Lahad Datu,Sabah,5.0488,118.3593
91124,POINT(5.0488 118.3593),Lahad Datu - Peti surat 61561 - 61640,Lahad Datu,Sabah,5.0488,118.3593
91125,POINT(5.0488 118.3593),Lahad Datu - Peti surat 61641 - 61760,Lahad Datu,Sabah,5.0488,118.3593
91126,POINT(5.0488 118.3593),Lahad Datu - Peti surat 61761 - 61880,Lahad Datu,Sabah,5.0488,118.3593
91127,POINT(5.0488 118.3593),Lahad Datu - Peti surat 61881 - 61960,Lahad Datu,Sabah,5.0488,118.3593
91128,POINT(5.0488 118.3593),Lahad Datu - Peti surat 61961 - 62480,Lahad Datu,Sabah,5.0488,118.3593
91150,POINT(5.0488 118.3593),Cenderawasih,Lahad Datu,Sabah,5.0488,118.3593
91200,POINT(4.677 118.1392),Kunak,Kunak,Sabah,4.677,118.1392
91207,POINT(4.7563 118.0895),Kunak - Peti surat,Kunak,Sabah,4.7563,118.0895
91209,POINT(4.7563 118.0895),Kunak - Beg berkunci,Kunak,Sabah,4.7563,118.0895
91300,POINT(4.4363 118.5318),Semporna,Semporna,Sabah,4.4363,118.5318
91307,POINT(4.4363 118.5318),Semporna - Peti surat 1 - 80,Semporna,Sabah,4.4363,118.5318
91308,POINT(4.4363 118.5318),Semporna - Peti surat 81 & ke atas,Semporna,Sabah,4.4363,118.5318
91309,POINT(4.4363 118.5318),Semporna - Beg berkunci,Semporna,Sabah,4.4363,118.5318
9200,POINT(5.6818 100.758),Banggol Lahar,Kupang,Kedah,5.6818,100.758
9300,POINT(5.6747 100.6754),Felcra Bukit Hijau,Kuala Ketil,Kedah,5.6747,100.6754
93000,POINT(1.5455 110.3439),Jalan Badruddin,Kuching,Sarawak,1.5455,110.3439
93010,POINT(1.5361 110.3442),Bengoh,Kuching,Sarawak,1.5361,110.3442
93050,POINT(1.5831 110.2251),Bintawa Batu,Kuching,Sarawak,1.5831,110.2251
9310,POINT(5.5849 100.7507),Kampung Baru Tawar,Kuala Ketil,Kedah,5.5849,100.7507
93100,POINT(1.6138 110.4597),Green Hill,Kuching,Sarawak,1.6138,110.4597
93150,POINT(1.5585 110.3877),Green Road,Kuching,Sarawak,1.5585,110.3877
93200,POINT(1.5298 110.3462),Batu Lintang,Kuching,Sarawak,1.5298,110.3462
93250,POINT(1.562 110.3152),Batu Kawa Commercial Centre,Kuching,Sarawak,1.562,110.3152
93300,POINT(1.5992 110.4436),Jalan Berjaya,Kuching,Sarawak,1.5992,110.4436
93350,POINT(1.5435 110.3816),Happy Valley,Kuching,Sarawak,1.5435,110.3816
93400,POINT(1.6167 110.4407),Jalan Abang Ateh,Kuching,Sarawak,1.6167,110.4407
93450,POINT(1.5484 110.3676),Bintawa Village,Kuching,Sarawak,1.5484,110.3676
93500,POINT(1.531 110.3442),TYT Yang Di Pertua Negeri Sarawak,Kuching,Sarawak,1.531,110.3442
93502,POINT(1.531 110.3442),YAB Ketua Menteri Sarawak,Kuching,Sarawak,1.531,110.3442
93503,POINT(1.531 110.3442),Setiausaha Kerajaan Negeri,Kuching,Sarawak,1.531,110.3442
93504,POINT(1.531 110.3442),Biro Bantuan Guaman,Kuching,Sarawak,1.531,110.3442
93505,POINT(1.531 110.3442),Biro Pengaduan Awam,Kuching,Sarawak,1.531,110.3442
93506,POINT(1.531 110.3442),Jabatan Kehakiman / Mahkamah Tinggi,Kuching,Sarawak,1.531,110.3442
93507,POINT(1.531 110.3442),Pusat Latihan Perkhidmatan Awam (Intan),Kuching,Sarawak,1.531,110.3442
93508,POINT(1.531 110.3442),Amanah Raya Berhad,Kuching,Sarawak,1.531,110.3442
93514,POINT(1.531 110.3442),Jabatan Perangkaan,Kuching,Sarawak,1.531,110.3442
93516,POINT(1.531 110.3442),Jabatan Pemegang Harta,Kuching,Sarawak,1.531,110.3442
93517,POINT(1.531 110.3442),Jabatan Perpaduan Negara,Kuching,Sarawak,1.531,110.3442
93518,POINT(1.531 110.3442),Jabatan Audit Negeri,Kuching,Sarawak,1.531,110.3442
93519,POINT(1.5545 110.3395),Majlis Agama Islam Sarawak,Kuching,Sarawak,1.5545,110.3395
93520,POINT(1.531 110.3442),Suruhanjaya Perkhidmatan Awam,Kuching,Sarawak,1.531,110.3442
93527,POINT(1.531 110.3442),Unit Pemodenan & Tenaga Manusia,Kuching,Sarawak,1.531,110.3442
93529,POINT(1.531 110.3442),Unit Penyelidikan Sosio Ekonomi,Kuching,Sarawak,1.531,110.3442
93532,POINT(1.531 110.3442),Jabatan Sumber Manusia,Kuching,Sarawak,1.531,110.3442
93540,POINT(1.531 110.3442),Jabatan Tenaga Rakyat,Kuching,Sarawak,1.531,110.3442
93550,POINT(3.1785 113.0391),Jabatan Imigresen,Kuching,Sarawak,3.1785,113.0391
93551,POINT(2.8774 112.8511),Jabatan Pendaftaran Negara,Kuching,Sarawak,2.8774,112.8511
93552,POINT(1.531 110.3442),Jabatan Pendaftar Pertubuhan,Kuching,Sarawak,1.531,110.3442
93554,POINT(1.531 110.3442),Percetakan Nasional Berhad,Kuching,Sarawak,1.531,110.3442
93556,POINT(1.531 110.3442),Jabatan Pertahanan Awam,Kuching,Sarawak,1.531,110.3442
93558,POINT(1.531 110.3442),Jabatan Penjara,Kuching,Sarawak,1.531,110.3442
93560,POINT(1.531 110.3442),Ketua Polis Negeri,Kuching,Sarawak,1.531,110.3442
93564,POINT(1.5977 110.34),Jabatan Kebajikan Masyarakat,Kuching,Sarawak,1.5977,110.34
93566,POINT(1.531 110.3442),Muzium Negeri Sarawak,Kuching,Sarawak,1.531,110.3442
93570,POINT(1.531 110.3442),Jabatan Belia Dan Sukan,Kuching,Sarawak,1.531,110.3442
93572,POINT(1.531 110.3442),Perpustakaan Awam Negeri,Kuching,Sarawak,1.531,110.3442
93576,POINT(1.531 110.3442),Jabatan Tanah & Galian,Kuching,Sarawak,1.531,110.3442
93578,POINT(1.5306 110.3376),Jabatan Ukur & Pemetaan,Kuching,Sarawak,1.5306,110.3376
93582,POINT(1.4267 110.1452),Jabatan Kerja Raya,Kuching,Sarawak,1.4267,110.1452
93586,POINT(1.531 110.3442),Hospital Kuching,Kuching,Sarawak,1.531,110.3442
93590,POINT(1.531 110.3442),Jabatan Kesihatan,Kuching,Sarawak,1.531,110.3442
93592,POINT(1.531 110.3442),Pegawai Kewangan Negeri,Kuching,Sarawak,1.531,110.3442
93594,POINT(1.531 110.3442),Akauntan Negeri,Kuching,Sarawak,1.531,110.3442
93596,POINT(1.531 110.3442),Jabatan Kastam & Eksais Di Raja,Kuching,Sarawak,1.531,110.3442
93600,POINT(1.5568 110.3522),Lembaga Hasil Dalam Negeri,Kuching,Sarawak,1.5568,110.3522
93604,POINT(1.5649 110.3121),Jabatan Pendidikan,Kuching,Sarawak,1.5649,110.3121
93606,POINT(1.531 110.3442),Jabatan Kemajuan Masyarakat (Kemas),Kuching,Sarawak,1.531,110.3442
